Law,Permittee,Mine_Name,Permit_ID,MSHA_ID,State_Mine,National_I,CoalBed3,Map_Date,IU_Status,Area_Calc,Area_Rep,Area_RM,Pmt_App_Nu,Pmt_App_Da,Pmt_App__1,Edit_Date,Comment,Re_Permit,Source_Doc,Inspector,Shape_Leng,Shape_Area,CMO_Status,CoalBed1,CoalBed2,Surf_Metho,Post_SMCRA,Pmt_App_Ty
"3",RMS ENTERPRISES INC,,C-0621,,,OH-C-621,,,,0.17032459000,8.50000000000,0.00000000000,,1978-12-12,,,"-",,C-621.TIF,,316.54336563100,7419.33931441000,Inactive,,,,Yes,
"3",RMS ENTERPRISES INC,,C-0621,,,OH-C-621,,,,0.15775396000,8.50000000000,0.00000000000,,1978-12-12,,,"-",,C-621.TIF,,345.13119678300,6871.76255967000,Inactive,,,,Yes,
"3",RMS ENTERPRISES INC,,C-0621,,,OH-C-621,,,,0.20440840000,8.50000000000,0.00000000000,,1978-12-12,,,"-",,C-621.TIF,,372.94928467200,8904.03014411000,Inactive,,,,Yes,
"3",HARBLE RIDGE COAL CO INC,,C-0624,,,OH-C-624,,,,15.32701049000,0.00000000000,0.00000000000,,1977-12-27,,,"-",,C-624.TIF,,6486.26128853000,667644.57715100003,Inactive,,,,Yes,
"3",QUALITY COAL CO,,C-1374,,,OH-C-1374,,,,184.95470364000,0.00000000000,0.00000000000,,1983-09-12,,,"-",,C-1374.TIF,,31948.56707750000,8056626.89058999997,Inactive,,,,Yes,
"3",VALLEY COAL CORP,,C-1211,,,OH-C-1211,,,,13.63234385000,15.50000000000,0.00000000000,,1981-01-14,,,"-",,C-1211.TIF,,11328.57804410000,593824.89834299998,Inactive,,,,Yes,
"3",WHARTON SUPPLY CO,,C-1271,,,OH-C-1271,,,,125.38326166000,123.00000000000,0.00000000000,,1981-02-24,,,"-",,C-1271.TIF,,28515.52819940000,5461694.87793000042,Inactive,,,,Yes,
"3",WHARTON SUPPLY CO,,C-0522,,,OH-C-522,,,,206.97439944000,139.40000000000,0.00000000000,,1980-10-29,,,C-1271,,C-522.TIF,,28737.58044940000,9015804.83968999982,Inactive,,,,Yes,
"3",ALLIED COAL SALES & LEASING CO,,C-0951,,,OH-C-951,,,,38.43618324000,48.00000000000,0.00000000000,,1978-09-25,,,"-",,C-951.TIF,,18483.12966000000,1674280.14238000009,Inactive,,,,Yes,
"3",NUTTER BROTHERS COAL CO INC,,C-0772,,,OH-C-772,,,,186.39331794000,0.00000000000,0.00000000000,,1981-06-01,,,"1651",,C-772.TIF,,35599.40418480000,8119292.92982999980,Inactive,,,,Yes,
"3",EMPIRE MINERALS CORP,,C-0815,,,OH-C-815,,,,22.33032866000,22.60000000000,0.00000000000,,1979-03-14,,,"-",,C-815.TIF,,8495.94094869000,972709.11680500000,Inactive,,,,Yes,
"3",EMPIRE MINERALS CORP,,C-0815,,,OH-C-815,,,,0.10327964000,22.60000000000,0.00000000000,,1979-03-14,,,"-",,C-815.TIF,,277.22024532300,4498.86137196000,Inactive,,,,Yes,
"3",ALLIED COAL SALES & LEASING CO,,C-0903,,,OH-C-903,,,,16.56871584000,17.40000000000,0.00000000000,,1978-01-30,,,"-",,C-903.TIF,,7184.85236299000,721733.26224199997,Inactive,,,,Yes,
"3",ALLIED COAL SALES & LEASING CO,,C-0903,,,OH-C-903,,,,0.02549093000,17.40000000000,0.00000000000,,1978-01-30,,,"-",,C-903.TIF,,126.85291032800,1110.38492757000,Inactive,,,,Yes,
"3",ALLIED COAL SALES & LEASING CO,,C-0903,,,OH-C-903,,,,0.03616326000,17.40000000000,0.00000000000,,1978-01-30,,,"-",,C-903.TIF,,146.92825719800,1575.27173990000,Inactive,,,,Yes,
"3",ALLIED COAL SALES & LEASING CO,,C-0903,,,OH-C-903,,,,0.04775510000,17.40000000000,0.00000000000,,1978-01-30,,,"-",,C-903.TIF,,176.37630794700,2080.21218741000,Inactive,,,,Yes,
"3",JENNY LYNN MINING CO,,C-0944,,,OH-C-944,,,,0.15180322000,17.70000000000,0.00000000000,,1980-03-10,,,"-",,C-944.TIF,,334.45913780900,6612.54856826000,Inactive,,,,Yes,
"3",JENNY LYNN MINING CO,,C-0944,,,OH-C-944,,,,17.49521871000,17.70000000000,0.00000000000,,1980-03-10,,,"-",,C-944.TIF,,5742.00464439000,762091.72706399998,Inactive,,,,Yes,
"3",JENNY LYNN MINING CO,,C-0944,,,OH-C-944,,,,0.03210703000,17.70000000000,0.00000000000,,1980-03-10,,,"-",,C-944.TIF,,149.47532637400,1398.58263963000,Inactive,,,,Yes,
"3",JENNY LYNN MINING CO,,C-0944,,,OH-C-944,,,,0.02381639000,17.70000000000,0.00000000000,,1980-03-10,,,"-",,C-944.TIF,,128.11024324000,1037.44225978000,Inactive,,,,Yes,
"3",JENNY LYNN MINING CO,,C-0968,,,OH-C-968,,,,52.03793063000,0.00000000000,0.00000000000,,1981-06-15,,,"-",,C-968.TIF,,9489.63590777000,2266772.25867999997,Inactive,,,,Yes,
"3",VALLEY COAL CORP,,C-0771,,,OH-C-771,,,,256.61136663000,249.80000000000,0.00000000000,,1981-04-01,,,"1649",,C-771.TIF,,22633.80960610000,11177991.13069999963,Inactive,,,,Yes,
"3",NUTTER BROTHERS COAL CO,,C-1461,,,OH-C-1461,,,,123.80536535000,121.10000000000,0.00000000000,,1989-03-13,,,"-",,C-1461.TIF,,38553.43046750000,5392961.71499999985,Inactive,,,,Yes,
"3",NUTTER BROTHERS COAL CO,,C-1461,,,OH-C-1461,,,,19.15515498000,121.10000000000,0.00000000000,,1989-03-13,,,"-",,C-1461.TIF,,5453.01876654000,834398.55133199994,Inactive,,,,Yes,
"3",NUTTER BROTHERS COAL CO,,C-1461,,,OH-C-1461,,,,7.04977430000,121.10000000000,0.00000000000,,1989-03-13,,,"-",,C-1461.TIF,,4613.97468615000,307088.16874400002,Inactive,,,,Yes,
"3",HOLMES LIMESTONE CO,,C-1125,,,OH-C-1125,,,,11.59198416000,11.60000000000,0.00000000000,,1980-03-31,,,"-",,C-1125.TIF,,3239.95839689000,504946.83001300000,Inactive,,,,Yes,
"3",HOLMES LIMESTONE CO,,C-1131,,,OH-C-1131,,,,13.53261379000,13.70000000000,0.00000000000,,1980-03-14,,,"-",,C-1131.TIF,,3776.29037370000,589480.65674899996,Inactive,,,,Yes,
"3",HARDY COAL CO,,C-1273,,,OH-C-1273,,,,67.13519562000,64.50000000000,0.00000000000,,1981-12-22,,,"-",,C-1273.TIF,,18077.13147100000,2924409.12161999987,Inactive,,,,Yes,
"3",HOLMES LIMESTONE CO,,C-1285,,,OH-C-1285,,,,43.39573853000,43.60000000000,0.00000000000,,1981-04-06,,,"-",,C-1285.TIF,,6120.45818194000,1890318.37049999996,Inactive,,,,Yes,
"3",SALT CREEK CORP,,C-1341,,,OH-C-1341,,,,27.47019218000,26.70000000000,0.00000000000,,1981-12-15,,,"-",,C-1341.TIF,,12494.24002220000,1196601.57160999998,Inactive,,,,Yes,
"3",HOLMES LIMESTONE CO,,C-1363,,,OH-C-1363,,,,39.38240232000,39.60000000000,0.00000000000,,1981-10-29,,,"-",,C-1363.TIF,,6184.36791025000,1715497.44525999995,Inactive,,,,Yes,
"3",HOLMES LIMESTONE CO,,C-1365,,,OH-C-1365,,,,26.78364345000,26.90000000000,0.00000000000,,1981-11-17,,,"-",,C-1365.TIF,,6495.03813145000,1166695.50891999993,Inactive,,,,Yes,
"3",GEX HARDY INC,,C-1394,,,OH-C-1394,,,,80.93065517000,79.20000000000,0.00000000000,,1983-09-27,,,"-",,C-1394.TIF,,13661.48687420000,3525339.33954000007,Inactive,,,,Yes,
"3",HOLMES LIMESTONE CO,,C-1492,,,OH-C-1492,,,,70.51546429000,69.80000000000,0.00000000000,,1983-09-09,,,"-",,C-1492.TIF,,9590.47126073000,3071653.62490999978,Inactive,,,,Yes,
"3",HOLMES LIMESTONE CO,,C-1492,,,OH-C-1492,,,,0.70528933000,69.80000000000,0.00000000000,,1983-09-09,,,"-",,C-1492.TIF,,1438.98757201000,30722.40363300000,Inactive,,,,Yes,
"3",HOLMES LIMESTONE CO,,C-0301,,,OH-C-301,,,,31.58248635000,30.90000000000,0.00000000000,,1977-05-26,,,"-",,C-301.TIF,,5177.78733513000,1375733.10547999991,Inactive,,,,Yes,
"3",SCHLABACH COAL CO,,C-0410,,,OH-C-410,,,,21.27076960000,21.30000000000,0.00000000000,,1978-07-05,,,"-",,C-410.TIF,,4012.05117259000,926554.72381000000,Inactive,,,,Yes,
"3",HOLMES LIMESTONE CO,,C-0738,,,OH-C-738,,,,153.20536980000,152.10000000000,0.00000000000,,1980-05-12,,,"-",,C-738.TIF,,15887.87398990000,6673625.90869999956,Inactive,,,,Yes,
"3",RODCO INC,,C-0747,,,OH-C-747,,,,11.44188902000,44.30000000000,0.00000000000,,1991-07-05,,,"-",,C-747.TIF,,3166.75103328000,498408.68571799999,Inactive,,,,Yes,
"3",RODCO INC,,C-0747,,,OH-C-747,,,,33.35397815000,44.30000000000,0.00000000000,,1991-07-05,,,"-",,C-747.TIF,,5822.39974237000,1452899.28863000008,Inactive,,,,Yes,
"3",HOLMES LIMESTONE CO,,C-0918,,,OH-C-918,,,,30.82027000000,31.00000000000,0.00000000000,,1979-06-04,,,"-",,C-918.TIF,,4712.24375337000,1342530.96121000010,Inactive,,,,Yes,
"3",HOLMES LIMESTONE CO,,C-0989,,,OH-C-989,,,,15.38017697000,12.80000000000,0.00000000000,,1980-02-22,,,"-",,C-989.TIF,,11968.69179450000,669960.50901200005,Inactive,,,,Yes,
"3",HOLMES LIMESTONE CO,,C-1438,,,OH-C-1438,,,,61.56685958000,59.60000000000,0.00000000000,,1982-05-20,,,"-",,C-1438.TIF,,10928.77581950000,2681852.40363000007,Inactive,,,,Yes,
"3",HOLMES LIMESTONE CO,,C-0397,,,OH-C-397,,,,64.38602663000,63.30000000000,0.00000000000,,1978-09-15,,,"-",,C-397.TIF,,10332.13163390000,2804655.32007999998,Inactive,,,,Yes,
"3",GEX HARDY INC,,C-0613,,,OH-C-613,,,,130.96663977000,131.50000000000,0.00000000000,,1981-06-26,,,C-1394,,C-613.TIF,,13128.59827720000,5704906.82876999956,Inactive,,,,Yes,
"3",GEX HARDY INC,,C-0613,,,OH-C-613,,,,0.50912823000,131.50000000000,0.00000000000,,1981-06-26,,,C-1394,,C-613.TIF,,627.22734499900,22177.62604660000,Inactive,,,,Yes,
"3",QUALITY COAL CO,,C-0654,,,OH-C-654,,,,61.82711626000,83.90000000000,0.00000000000,,1979-05-16,,,"-",,C-654.TIF,,10428.25873060000,2693189.18449999997,Inactive,,,,Yes,
"3",BELVILLE MINING CO,,C-1005,,,OH-C-1005,,,,94.73530201000,96.90000000000,0.00000000000,,1981-06-11,,,"-",,C-1005.TIF,,17043.04579870000,4126669.75596000021,Inactive,,,,Yes,
"3",HARLEY E CALVIN & CO,,C-1054,,,OH-C-1054,,,,14.16366133000,13.10000000000,0.00000000000,,1983-03-03,,,"-",,C-1054.TIF,,3940.88149539000,616969.08774900006,Inactive,,,,Yes,
"3",HAROLD C HALE,,C-1087,,,OH-C-1087,,,,20.69919097000,18.70000000000,0.00000000000,,1981-05-06,,,"-",,C-1087.TIF,,5948.85273536000,901656.75877499999,Inactive,,,,Yes,
"3",WALTON COAL CO,,C-1089,,,OH-C-1089,,,,8.87590770000,8.60000000000,0.00000000000,,1980-01-30,,,"-",,C-1089.TIF,,2800.75027755000,386634.53960100003,Inactive,,,,Yes,
"3",ZINN COAL CO INC,,C-1101,,,OH-C-1101,,,,30.98904980000,30.60000000000,0.00000000000,,1979-11-09,,,"-",,C-1101.TIF,,5977.38648616000,1349883.00955000008,Inactive,,,,Yes,
"3",ZINN COAL CO INC,,C-1101,,,OH-C-1101,,,,0.08947659000,30.60000000000,0.00000000000,,1979-11-09,,,"-",,C-1101.TIF,,244.36094959300,3897.60041792000,Inactive,,,,Yes,
"3",WATERLOO COAL CO INC,,C-1112,,,OH-C-1112,,,,39.88008129000,39.20000000000,0.00000000000,,1983-01-20,,,"-",,C-1112.TIF,,6911.22144493000,1737176.34122000006,Inactive,,,,Yes,
"3",BIG W COAL CO,,C-1157,,,OH-C-1157,,,,14.60286419000,14.80000000000,0.00000000000,,1980-06-12,,,"-",,C-1157.TIF,,6551.68080674000,636100.76439999999,Inactive,,,,Yes,
"3",BIG W COAL CO,,C-1157,,,OH-C-1157,,,,0.43488568000,14.80000000000,0.00000000000,,1980-06-12,,,"-",,C-1157.TIF,,548.70633129400,18943.62024020000,Inactive,,,,Yes,
"3",BIG W COAL CO,,C-1212,,,OH-C-1212,,,,4.29886293000,4.20000000000,0.00000000000,,1980-06-12,,,"-",,C-1212.TIF,,3531.64174571000,187258.46944799999,Inactive,,,,Yes,
"3",LAMAY COAL CO INC,,C-1220,,,OH-C-1220,,,,31.04580726000,29.00000000000,0.00000000000,,1984-03-22,,,D-205,,C-1220.TIF,,17259.73898650000,1352355.36425999994,Inactive,,,,Yes,
"3",WATERLOO COAL CO INC,,C-1295,,,OH-C-1295,,,,90.60244780000,91.90000000000,0.00000000000,,1985-04-15,,,D-286,,C-1295.TIF,,17768.01625010000,3946642.62645999994,Inactive,,,,Yes,
"3",WALTON COAL CO,,C-1332,,,OH-C-1332,,,,26.08115590000,26.00000000000,0.00000000000,,1983-09-26,,,"-",,C-1332.TIF,,6782.75662537000,1136095.15121000004,Inactive,,,,Yes,
"3",PAUL ADAMS COAL CO,,C-1337,,,OH-C-1337,,,,38.15198535000,37.60000000000,0.00000000000,,1984-04-19,,,"-",,C-1337.TIF,,12732.22945140000,1661900.48213999998,Inactive,,,,Yes,
"3",SANDS HILL COAL CO INC,,C-1355,,,OH-C-1355,,,,38.40816260000,53.30000000000,0.00000000000,,1981-10-02,,,"-",,C-1355.TIF,,5114.67661967000,1673059.56327000004,Inactive,,,,Yes,
"3",SANDS HILL COAL CO INC,,C-1355,,,OH-C-1355,,,,13.58332164000,53.30000000000,0.00000000000,,1981-10-02,,,"-",,C-1355.TIF,,3711.33225491000,591689.49100299994,Inactive,,,,Yes,
"3",OAK GROVE COAL CO,,C-1362,,,OH-C-1362,,,,14.42173842000,15.20000000000,0.00000000000,,1982-11-17,,,"-",,C-1362.TIF,,12764.98106290000,628210.92558899999,Inactive,,,,Yes,
"3",CARDINAL COAL CO,,C-1364,,,OH-C-1364,,,,67.13810573000,66.20000000000,0.00000000000,,1983-06-10,,,"-",,C-1364.TIF,,7960.04469895000,2924535.88573000021,Inactive,,,,Yes,
"3",PAUL ADAMS COAL CO,,C-1378,,,OH-C-1378,,,,23.93071040000,20.70000000000,0.00000000000,,1983-01-20,,,"-",,C-1378.TIF,,9014.13417172000,1042421.74539000005,Inactive,,,,Yes,
"3",WATERLOO COAL CO INC,,C-1469,,,OH-C-1469,,,,153.57264379000,149.00000000000,0.00000000000,,1983-12-29,,,D-163,,C-1469.TIF,,15218.05081430000,6689624.36374999955,Inactive,,,,Yes,
"3",STEWART CONSTRUCTION CO,,C-0268,,,OH-C-268,,,,12.80131963000,12.90000000000,0.00000000000,,1976-09-10,,,"-",,C-268.TIF,,3621.41397231000,557625.48328100005,Inactive,,,,Yes,
"3",OAK GROVE COAL CO,,C-0289,,,OH-C-289,,,,11.74604599000,12.00000000000,0.00000000000,,1977-04-26,,,"-",,C-289.TIF,,2705.73740001000,511657.76354299998,Inactive,,,,Yes,
"3",J R COAL CORP,,C-0347,,,OH-C-347,,,,12.81473631000,12.90000000000,0.00000000000,,1976-10-12,,,"-",,C-347.TIF,,3236.89969675000,558209.91370699997,Inactive,,,,Yes,
"3",A & S CONTRACTING CO INC,,C-0354,,,OH-C-354,,,,46.66141952000,42.50000000000,0.00000000000,,1978-06-05,,,"-",,C-354.TIF,,8292.92463098000,2032571.43436000007,Inactive,,,,Yes,
"3",A & S CONTRACTING CO INC,,C-0354,,,OH-C-354,,,,0.08636137000,42.50000000000,0.00000000000,,1978-06-05,,,"-",,C-354.TIF,,255.03063989400,3761.90139857000,Inactive,,,,Yes,
"3",STEWART CONSTRUCTION CO,,C-0368,,,OH-C-368,,,,26.80546762000,27.00000000000,0.00000000000,,1978-06-16,,,"-",,C-368.TIF,,6525.78591067000,1167646.16969999997,Inactive,,,,Yes,
"3",J R COAL CO INC,,C-0390,,,OH-C-390,,,,9.89557034000,10.00000000000,0.00000000000,,1977-01-27,,,"-",,C-390.TIF,,4489.69621484000,431051.04437500000,Inactive,,,,Yes,
"3",J R COAL CO INC,,C-0424,,,OH-C-424,,,,39.70556655000,40.30000000000,0.00000000000,,1977-11-22,,,"-",,C-424.TIF,,6572.34564295000,1729574.47894000006,Inactive,,,,Yes,
"3",J R COAL CORP,,C-0504,,,OH-C-504,,,,12.05237277000,11.70000000000,0.00000000000,,1977-10-05,,,"-",,C-504.TIF,,5463.65531047000,525001.35790800001,Inactive,,,,Yes,
"3",J R COAL CORP,,C-0504,,,OH-C-504,,,,0.29853121000,11.70000000000,0.00000000000,,1977-10-05,,,"-",,C-504.TIF,,409.34420298900,13004.01957290000,Inactive,,,,Yes,
"3",JOE SKINNER,,C-0607,,,OH-C-607,,,,18.64953607000,18.50000000000,0.00000000000,,1979-03-27,,,"-",,C-607.TIF,,3731.57166930000,812373.79152900004,Inactive,,,,Yes,
"3",BIG W COAL CO,,C-0609,,,OH-C-609,,,,9.55429574000,9.80000000000,0.00000000000,,1978-02-07,,,"-",,C-609.TIF,,5458.57628353000,416185.12268899998,Inactive,,,,Yes,
"3",BIG W COAL CO,,C-0609,,,OH-C-609,,,,0.06124165000,9.80000000000,0.00000000000,,1978-02-07,,,"-",,C-609.TIF,,219.87322285500,2667.68648730000,Inactive,,,,Yes,
"3",BIG W COAL CO,,C-0609,,,OH-C-609,,,,0.08152868000,9.80000000000,0.00000000000,,1978-02-07,,,"-",,C-609.TIF,,239.04817109300,3551.38954276000,Inactive,,,,Yes,
"3",ROGERS COAL CO,,C-0618,,,OH-C-618,,,,5.62270946000,5.80000000000,0.00000000000,,1978-07-17,,,"-",,C-618.TIF,,1972.78754309000,244925.22434500000,Inactive,,,,Yes,
"3",JUNIPER MINING CO INC,,C-0622,,,OH-C-622,,,,17.19226453000,0.00000000000,0.00000000000,,1979-11-08,,,"-",,C-622.TIF,,4446.59645865000,748895.04294299998,Inactive,,,,Yes,
"3",SOUTHEASTERN FUEL INC,,C-0644,,,OH-C-644,,,,16.39161367000,16.10000000000,0.00000000000,,1978-10-17,,,"-",,C-644.TIF,,3877.02025042000,714018.69156299997,Inactive,,,,Yes,
"3",BURKE AND MCGUIRE INC,,C-0686,,,OH-C-686,,,,55.33671798000,0.00000000000,0.00000000000,,1982-07-26,,,"-",,C-686.TIF,,8023.54846662000,2410467.43526999978,Inactive,,,,Yes,
"3",PAUL ADAMS COAL CO,,C-0698,,,OH-C-698,,,,17.14228205000,16.10000000000,0.00000000000,,1980-12-05,,,"-",,C-698.TIF,,4482.00767642000,746717.80615299998,Inactive,,,,Yes,
"3",STEWART AND ZINN COAL CO INC,,C-0703,,,OH-C-703,,,,40.61460007000,38.20000000000,0.00000000000,,1978-08-14,,,"-",,C-703.TIF,,10181.76080450000,1769171.97912000003,Inactive,,,,Yes,
"3",J R COAL CO INC,,C-0714,,,OH-C-714,,,,23.96659298000,24.70000000000,0.00000000000,,1978-11-29,,,"-",,C-714.TIF,,6101.86996940000,1043984.79055999999,Inactive,,,,Yes,
"3",INTERNATIONAL MIDWEST MINING CO INC,,C-0715,,,OH-C-715,,,,47.31971484000,47.00000000000,0.00000000000,,1979-06-28,,,"-",,C-715.TIF,,8487.56498042000,2061246.77872999990,Inactive,,,,Yes,
"3",SANDS HILL COAL CO INC,,C-0730,,,OH-C-730,,,,12.90284495000,13.10000000000,0.00000000000,,1979-08-27,,,"-",,C-730.TIF,,4126.49762895000,562047.92608300003,Inactive,,,,Yes,
"3",WALTON COAL CO,,C-0762,,,OH-C-762,,,,7.96356693000,7.90000000000,0.00000000000,,1978-12-13,,,"-",,C-762.TIF,,2602.06972050000,346892.97587600001,Inactive,,,,Yes,
"3",BIG W COAL CO,,C-0779,,,OH-C-779,,,,7.78570452000,7.70000000000,0.00000000000,,1978-04-21,,,"-",,C-779.TIF,,2784.22775362000,339145.28913699999,Inactive,,,,Yes,
"3",BIG W COAL CO,,C-0779,,,OH-C-779,,,,0.03857287000,7.70000000000,0.00000000000,,1978-04-21,,,"-",,C-779.TIF,,162.75456472600,1680.23429780000,Inactive,,,,Yes,
"3",BIG W COAL CO,,C-0779,,,OH-C-779,,,,0.04087174000,7.70000000000,0.00000000000,,1978-04-21,,,"-",,C-779.TIF,,183.42555145000,1780.37310738000,Inactive,,,,Yes,
"3",BIG W COAL CO,,C-0779,,,OH-C-779,,,,0.04288554000,7.70000000000,0.00000000000,,1978-04-21,,,"-",,C-779.TIF,,172.40179557900,1868.09429515000,Inactive,,,,Yes,
"3",PAUL C BARLOW,,C-0781,,,OH-C-781,,,,1.98841675000,2.00000000000,0.00000000000,,1978-04-18,,,"-",,C-781.TIF,,1245.91209967000,86615.43380360000,Inactive,,,,Yes,
"3",J R COAL CO INC,,C-0820,,,OH-C-820,,,,29.59688505000,29.40000000000,0.00000000000,,1978-11-29,,,"-",,C-820.TIF,,6148.54135809000,1289240.31306000007,Inactive,,,,Yes,
"3",J R COAL CO INC,,C-0844,,,OH-C-844,,,,22.23283694000,21.80000000000,0.00000000000,,1978-11-29,,,"-",,C-844.TIF,,3932.26985936000,968462.37750599999,Inactive,,,,Yes,
"3",ALLIED COAL SALES & LEASING CO,,C-0865,,,OH-C-865,,,,23.38078357000,23.80000000000,0.00000000000,,1978-10-25,,,"-",,C-865.TIF,,6278.71385717000,1018466.93250000000,Inactive,,,,Yes,
"3",ALLIED COAL SALES & LEASING CO,,C-0865,,,OH-C-865,,,,0.06590924000,23.80000000000,0.00000000000,,1978-10-25,,,"-",,C-865.TIF,,206.66984768800,2871.00692960000,Inactive,,,,Yes,
"3",BIG W COAL CO,,C-0870,,,OH-C-870,,,,17.65099689000,17.00000000000,0.00000000000,,1979-10-18,,,"-",,C-870.TIF,,4611.80132671000,768877.42483200005,Inactive,,,,Yes,
"3",MUD FORK COAL INC,,C-0879,,,OH-C-879,,,,89.95211062000,90.00000000000,0.00000000000,,1979-09-07,,,"-",,C-879.TIF,,8524.47152583000,3918313.93895999994,Inactive,,,,Yes,
"3",J R COAL CO INC,,C-0887,,,OH-C-887,,,,79.96513762000,74.70000000000,0.00000000000,,1979-06-11,,,"-",,C-887.TIF,,11139.71413330000,3483281.39476000005,Inactive,,,,Yes,
"3",INTERNATIONAL MIDWEST MINING CO INC,,C-0896,,,OH-C-896,,,,22.99109281000,22.60000000000,0.00000000000,,1980-03-14,,,"-",,C-896.TIF,,4923.10173575000,1001492.00294999999,Inactive,,,,Yes,
"3",WALTON COAL CO,,C-0911,,,OH-C-911,,,,9.77236220000,9.40000000000,0.00000000000,,1979-10-18,,,"-",,C-911.TIF,,5854.83309085000,425684.09751300002,Inactive,,,,Yes,
"3",QUALITY COAL CO,,C-0935,,,OH-C-935,,,,143.51474747000,143.50000000000,0.00000000000,,1980-07-15,,,"-",,C-935.TIF,,20067.87526070000,6251502.39984999970,Inactive,,,,Yes,
"3",BURNING HOLLOW COAL CO,,C-1473,,,OH-C-1473,6A,,,193.57801873000,0.00000000000,0.00000000000,,1983-11-09,1982-08-16,,"-",,C-1473.TIF,,24189.14562330000,8432258.49592999928,Abandoned,,,,Yes,
"4",RMAO,,D-0195,,,OH-D-0195,"5",,,61.72463363000,60.00000000000,0.00000000000,,1986-01-15,1983-09-22,,"-",,D-195.TIF,,16859.63329390000,2688725.04111000011,Released,,,,Yes,
"4",Miller Mining Inc.,,D-1110,,D-1110,OH-D-1110,"5, 6",,FOR,64.74828852000,98.30000000000,0.00000000000,"1372",1997-12-12,1995-09-20,1999-09-22,"-",,D-1110.TIF,,8297.62188588000,2820435.44821000006,Abandoned,,,,Yes,Pending Original Application
"4",OXFORD MINING COMPANY INC,,D-0671,,,OH-D-0671,AF,2003-05-05,,14.30001844000,14.70000000000,0.00000000000,,1993-05-28,1987-05-06,2008-08-26,"-",,D-671.TIF,,5453.55593292000,622908.80344299995,Released,,,,Yes,
"4",R & F COAL CO,,D-0198,,,OH-D-0198,"5",,,55.83161412000,55.10000000000,0.00000000000,,1984-12-26,1983-09-27,,"-",,D-198.TIF,,9361.16095874000,2432025.11116999993,Released,,,,Yes,
"4",CAPSTONE HOLDING COMPANY,,D-1113,,,OH-D-1113,"5, 6",1998-01-07,,188.15209093000,175.70000000000,0.00000000000,,1998-02-23,1995-10-17,2003-10-29,"-",,D-1113.TIF,,12953.75310030000,8195905.08093999978,Released,,,,Yes,
"4",WILLS CREEK ENERGY CO INC,,D-0178,,,OH-D-0178,"6",,,49.93956231000,43.20000000000,0.00000000000,,1985-12-13,1983-08-18,,"-",,D-178.TIF,,7852.46871476000,2175367.33424999984,Released,,,,Yes,
"4",Boyle Coal Co.,,D-0400,,D-0400,OH-D-0400,"6",,FOR,109.21438101000,115.50000000000,0.00000000000,"0251",1986-10-29,1982-08-16,,"-",,D-400.TIF,,12261.72236230000,4757378.43719999958,Abandoned,,,,Yes,Pending Original Application
"4",Hutt Coal Co.,,D-0068,,D-0068,OH-D-0068,"6",,FOR,18.16681832000,18.00000000000,0.00000000000,"0125",1983-08-25,1982-09-07,2006-04-19,"-",,D-68.TIF,,6387.52718284000,791346.60635100002,Abandoned,,,,Yes,Pending Original Application
"4",R & F COAL CO,,D-0136,,,OH-D-0136,"5, 6",,,9.92243253000,48.90000000000,0.00000000000,,1983-09-15,1983-04-25,,"-",,D-136.TIF,,2927.74849640000,432221.16137599997,Released,,,,Yes,
"4",R & F COAL CO,,D-0136,,,OH-D-0136,"5, 6",,,39.90718354000,48.90000000000,0.00000000000,,1983-09-15,1983-04-25,,"-",,D-136.TIF,,7775.01076501000,1738356.91531999991,Released,,,,Yes,
"4",PEABODY COAL CO,,D-0202,,,OH-D-0202,AF,,,210.09790517000,250.30000000000,0.00000000000,,1987-06-23,1983-10-04,1993-09-10,"-",,D-202.TIF,,55461.62718640000,9151864.74930999987,Released,,,,Yes,
"4",PEABODY COAL CO,,D-0202,,,OH-D-0202,AF,,,44.30810736000,250.30000000000,0.00000000000,,1987-06-23,1983-10-04,1993-09-10,"-",,D-202.TIF,,18812.81603060000,1930061.15694999998,Released,,,,Yes,
"4",PEABODY COAL CO,,D-0202,,,OH-D-0202,AF,,,0.86994036000,250.30000000000,0.00000000000,,1987-06-23,1983-10-04,1993-09-10,"-",,D-202.TIF,,803.33450208400,37894.60209560000,Released,,,,Yes,
"3",OHIO POWER CO,,C-1022,,,OH-C-1022,,,,1.49419493000,142.80000000000,0.00000000000,,1984-04-18,,,D-274,,C-1022.TIF,,1144.75786344000,65087.13138320000,Inactive,,,,Yes,
"3",B & N COAL CO,,C-1099,,,OH-C-1099,,,,148.99659477000,149.73000000000,0.00000000000,,1980-06-25,,,"-",,C-1099.TIF,,15458.40424680000,6490291.66860000044,Inactive,,,,Yes,
"3",R & F COAL CO,,C-1134,,,OH-C-1134,,,,73.86657078000,76.60000000000,0.00000000000,,1982-09-10,,,"-",,C-1134-1.TIF,,26728.57467900000,3217627.82323000021,Inactive,,,,Yes,
"3",R & F COAL CO,,C-1134,,,OH-C-1134,,,,2.52530086000,76.60000000000,0.00000000000,,1982-09-10,,,"-",,C-1134-1.TIF,,6932.39433976000,110002.10558300000,Inactive,,,,Yes,
"3",BENNOC INC,,C-1154,,,OH-C-1154,,,,244.93020497000,240.50000000000,0.00000000000,,1985-06-20,,,"-",,C-1154.TIF,,55751.84380570000,10669159.72870000079,Inactive,,,,Yes,
